# K, H-K
1.446700000000000053e+01,1.463999999999998636e+00
1.316499999999999915e+01,1.505000000000000782e+00
1.553100000000000058e+01,1.372999999999999332e+00
1.681299999999999883e+01,1.432000000000002160e+00
1.762099999999999866e+01,1.417000000000001592e+00
1.449399999999999977e+01,1.603000000000001535e+00
1.440399999999999991e+01,1.301000000000000156e+00
1.581400000000000006e+01,4.110000000000013642e-01
1.608599999999999852e+01,6.160000000000032117e-01
1.709199999999999875e+01,1.512000000000000455e+00
1.607199999999999918e+01,7.300000000000004263e-01
1.459800000000000075e+01,1.378000000000000114e+00
1.433000000000000007e+01,1.256999999999999673e+00
1.344699999999999918e+01,1.532000000000000028e+00
1.582000000000000028e+01,1.225999999999999091e+00
1.503999999999999915e+01,1.522000000000002018e+00
1.576299999999999990e+01,6.240000000000005542e-01
1.723999999999999844e+01,9.740000000000001990e-01
1.469699999999999918e+01,1.510000000000001563e+00
1.567200000000000060e+01,9.280000000000008242e-01
1.239899999999999913e+01,9.110000000000013642e-01
1.618900000000000006e+01,1.428000000000000824e+00
1.725700000000000145e+01,1.485999999999997101e+00
1.467300000000000004e+01,2.005000000000000782e+00
1.732499999999999929e+01,1.426999999999999602e+00
1.577800000000000047e+01,1.384999999999999787e+00
1.443200000000000038e+01,1.122999999999999332e+00
1.589300000000000068e+01,1.082999999999998408e+00
1.651800000000000068e+01,4.489999999999980673e-01
1.208000000000000007e+01,1.538999999999999702e+00
1.427500000000000036e+01,4.299999999999997158e-01
1.438499999999999979e+01,1.490999999999999659e+00
1.638200000000000145e+01,1.411999999999999034e+00
1.660300000000000153e+01,1.148999999999997357e+00
1.644200000000000017e+01,6.250000000000000000e-01
1.476399999999999935e+01,2.298000000000001819e+00
1.515799999999999947e+01,1.044000000000002260e+00
1.465499999999999936e+01,2.104000000000000981e+00
1.423199999999999932e+01,1.337000000000001521e+00
1.603999999999999915e+01,2.702000000000001734e+00
1.746499999999999986e+01,6.789999999999984936e-01
1.489400000000000013e+01,2.758000000000000895e+00
1.372400000000000020e+01,4.638999999999999346e+00
1.784499999999999886e+01,9.130000000000002558e-01
1.731299999999999883e+01,6.630000000000002558e-01
1.279400000000000048e+01,1.724999999999999645e+00
1.188199999999999967e+01,1.387999999999999901e+00
1.653699999999999903e+01,1.762000000000000455e+00
1.454800000000000004e+01,1.636000000000001009e+00
1.158500000000000085e+01,1.505999999999998451e+00
1.578100000000000058e+01,1.593999999999999417e+00
1.473199999999999932e+01,1.223000000000000753e+00
1.748199999999999932e+01,1.312000000000001165e+00
1.306600000000000072e+01,1.545999999999999375e+00
1.630199999999999960e+01,8.760000000000012221e-01
1.635699999999999932e+01,1.545999999999999375e+00
1.601399999999999935e+01,1.522999999999999687e+00
1.480000000000000071e+01,1.676999999999999602e+00
1.370199999999999996e+01,1.307999999999999829e+00
1.200999999999999979e+01,1.611000000000000654e+00
1.736299999999999955e+01,1.184999999999998721e+00
1.565099999999999980e+01,1.516999999999999460e+00
1.593699999999999939e+01,1.785999999999999588e+00
1.664799999999999969e+01,8.330000000000019611e-01
1.158300000000000018e+01,1.810999999999999943e+00
1.739900000000000091e+01,1.400999999999999801e+00
1.532499999999999929e+01,1.625000000000000000e+00
1.546100000000000030e+01,1.238999999999998991e+00
1.419699999999999918e+01,1.499000000000000554e+00
1.685000000000000142e+01,1.143999999999998352e+00
1.612800000000000011e+01,1.443999999999999062e+00
1.703999999999999915e+01,1.810000000000009379e-01
1.661899999999999977e+01,1.623999999999998778e+00
1.482499999999999929e+01,3.615000000000001990e+00
1.787399999999999878e+01,6.710000000000029274e-01
1.760099999999999909e+01,1.191000000000002501e+00
1.392099999999999937e+01,2.900000000000002132e+00
1.335999999999999943e+01,1.695999999999999730e+00
1.593299999999999983e+01,1.812000000000001165e+00
1.417900000000000027e+01,1.801999999999999602e+00
1.213499999999999979e+01,1.444000000000000838e+00
1.535699999999999932e+01,1.481000000000001648e+00
1.447799999999999976e+01,1.656000000000000583e+00
1.666400000000000148e+01,6.219999999999998863e-01
1.437100000000000044e+01,2.016000000000000014e+00
1.621999999999999886e+01,1.763000000000001677e+00
1.788100000000000023e+01,1.399999999999998579e+00
1.750499999999999901e+01,1.624000000000002331e+00
1.742800000000000082e+01,1.233000000000000540e+00
1.336400000000000077e+01,1.503999999999999559e+00
1.542600000000000016e+01,9.260000000000001563e-01
1.598799999999999955e+01,6.080000000000005400e-01
1.482199999999999918e+01,1.690000000000001279e+00
1.494699999999999918e+01,1.724000000000000199e+00
1.676999999999999957e+01,1.782000000000000028e+00
1.514100000000000001e+01,1.563999999999998280e+00
1.464199999999999946e+01,1.382000000000001450e+00
1.445400000000000063e+01,1.795999999999999375e+00
1.651399999999999935e+01,5.139999999999993463e-01
1.444100000000000072e+01,1.468999999999999417e+00
1.761400000000000077e+01,1.195000000000000284e+00
1.607700000000000173e+01,1.859999999999999432e+00
1.458300000000000018e+01,3.221999999999999531e+00
1.490300000000000047e+01,1.477999999999999758e+00
1.780900000000000105e+01,-2.520000000000024443e-01
1.520700000000000074e+01,1.663999999999997925e+00
1.428599999999999959e+01,1.538000000000000256e+00
1.664199999999999946e+01,1.786999999999999034e+00
1.379800000000000004e+01,4.700000000000006395e-01
1.653800000000000026e+01,1.705999999999999517e+00
1.275000000000000000e+01,1.820999999999999730e+00
1.453299999999999947e+01,1.709000000000001407e+00
1.458200000000000074e+01,1.420999999999999375e+00
1.380000000000000071e+01,1.490999999999999659e+00
1.608500000000000085e+01,1.237999999999999545e+00
1.733599999999999852e+01,1.485000000000002984e+00
1.274000000000000021e+01,1.679000000000000270e+00
1.428899999999999970e+01,1.249000000000000554e+00
1.496599999999999930e+01,1.569000000000000838e+00
1.476600000000000001e+01,3.680000000000001492e+00
1.610699999999999932e+01,1.574000000000001620e+00
1.650300000000000011e+01,1.222999999999998977e+00
1.384399999999999942e+01,1.454000000000000625e+00
1.354599999999999937e+01,1.425000000000000711e+00
1.461700000000000088e+01,1.495999999999998664e+00
1.495400000000000063e+01,1.233999999999998209e+00
1.708099999999999952e+01,1.384000000000000341e+00
1.396700000000000053e+01,1.339999999999999858e+00
1.554400000000000048e+01,1.301999999999999602e+00
1.439300000000000068e+01,1.228999999999999204e+00
1.283799999999999919e+01,2.168000000000001037e+00
1.484500000000000064e+01,1.512999999999999901e+00
1.600000000000000000e+01,1.579999999999998295e+00
1.474499999999999922e+01,1.653000000000000469e+00
1.536400000000000077e+01,1.620000000000000995e+00
1.745899999999999963e+01,1.399000000000000909e+00
1.471299999999999919e+01,1.898999999999999133e+00
1.488599999999999923e+01,1.760000000000001563e-01
1.528800000000000026e+01,1.128000000000000114e+00
1.708399999999999963e+01,9.170000000000015916e-01
1.573199999999999932e+01,1.658999999999998920e+00
1.581900000000000084e+01,5.179999999999989058e-01
1.491000000000000014e+01,1.403999999999999915e+00
1.485500000000000043e+01,1.550000000000000711e+00
1.498499999999999943e+01,1.481999999999999318e+00
1.670599999999999952e+01,4.589999999999996305e-01
1.427399999999999913e+01,1.285000000000000142e+00
1.561400000000000077e+01,1.733000000000000540e+00
1.496700000000000053e+01,1.526999999999999247e+00
1.615399999999999991e+01,1.603999999999999204e+00
1.682700000000000173e+01,2.428999999999998494e+00
1.663500000000000156e+01,5.399999999999991473e-01
1.410699999999999932e+01,1.328000000000001180e+00
1.561899999999999977e+01,1.512000000000000455e+00
1.619600000000000151e+01,1.514999999999997016e+00
1.638599999999999923e+01,1.977000000000000313e+00
1.811599999999999966e+01,1.164000000000001478e+00
1.486299999999999955e+01,1.666000000000000369e+00
1.534299999999999997e+01,1.509000000000000341e+00
1.484999999999999964e+01,1.494999999999999218e+00
1.547799999999999976e+01,6.639999999999997016e-01
1.573000000000000043e+01,1.749999999999989342e-01
1.594599999999999973e+01,4.339999999999992752e-01
1.302299999999999969e+01,1.471999999999999531e+00
1.742099999999999937e+01,1.123000000000001108e+00
1.555499999999999972e+01,2.634000000000000341e+00
1.438299999999999912e+01,1.454000000000000625e+00
1.638200000000000145e+01,1.795999999999999375e+00
1.443500000000000050e+01,1.261999999999998678e+00
1.504499999999999993e+01,1.604999999999998650e+00
1.663899999999999935e+01,4.879999999999995453e-01
1.469899999999999984e+01,9.600000000000008527e-01
1.454100000000000037e+01,1.570999999999997954e+00
1.483900000000000041e+01,1.397999999999997911e+00
1.480599999999999916e+01,4.160000000000003695e-01
1.411200000000000010e+01,1.458000000000000185e+00
1.460800000000000054e+01,8.789999999999995595e-01
1.299200000000000088e+01,2.057999999999999829e+00
1.345700000000000074e+01,1.500999999999999446e+00
1.727899999999999991e+01,1.045000000000001705e+00
1.488899999999999935e+01,1.547000000000000597e+00
1.435599999999999987e+01,2.044999999999999929e+00
1.470100000000000051e+01,1.525999999999999801e+00
1.371000000000000085e+01,1.503999999999999559e+00
1.546599999999999930e+01,2.550000000000007816e-01
1.240700000000000003e+01,1.526999999999999247e+00
1.551200000000000045e+01,7.379999999999995453e-01
1.747800000000000153e+01,1.261999999999996902e+00
1.469500000000000028e+01,1.516999999999999460e+00
1.825900000000000034e+01,7.770000000000010232e-01
1.611599999999999966e+01,9.849999999999994316e-01
1.205799999999999983e+01,1.628000000000000114e+00
1.604799999999999827e+01,9.720000000000013074e-01
1.791199999999999903e+01,9.160000000000003695e-01
1.575000000000000000e+01,1.513999999999999346e+00
1.721199999999999974e+01,9.460000000000015064e-01
1.679899999999999949e+01,1.161999999999999034e+00
1.556400000000000006e+01,1.475000000000001421e+00
1.231700000000000017e+01,1.640000000000000568e+00
1.428800000000000026e+01,1.551000000000000156e+00
1.549600000000000044e+01,1.613000000000001322e+00
1.589000000000000057e+01,1.417999999999999261e+00
1.599600000000000044e+01,1.139999999999998792e+00
1.766900000000000048e+01,1.335999999999998522e+00
1.425099999999999945e+01,1.479000000000000981e+00
1.731099999999999994e+01,1.042000000000001592e+00
1.688899999999999935e+01,1.772999999999999687e+00
1.505000000000000071e+01,1.317000000000000171e+00
1.299600000000000044e+01,1.490999999999999659e+00
1.483099999999999952e+01,1.690999999999998948e+00
1.554899999999999949e+01,1.368000000000002103e+00
1.644300000000000139e+01,1.583999999999999631e+00
1.667099999999999937e+01,8.320000000000007390e-01
1.764699999999999847e+01,1.770000000000031548e-01
1.523900000000000077e+01,9.139999999999979252e-01
1.794099999999999895e+01,-1.116999999999997328e+00
1.729200000000000159e+01,1.274999999999998579e+00
1.505499999999999972e+01,1.591000000000001080e+00
1.577899999999999991e+01,1.705999999999999517e+00
1.594100000000000072e+01,2.266999999999997684e+00
1.781899999999999906e+01,9.130000000000002558e-01
1.276699999999999946e+01,1.412000000000000810e+00
1.775100000000000122e+01,1.247999999999997556e+00
1.752499999999999858e+01,1.472000000000001307e+00
1.614099999999999824e+01,1.671000000000002927e+00
1.736599999999999966e+01,1.216999999999998749e+00
1.692000000000000171e+01,1.504999999999999005e+00
1.739699999999999847e+01,1.368000000000002103e+00
1.713400000000000034e+01,8.359999999999985221e-01
1.696199999999999974e+01,4.119999999999990337e-01
1.445299999999999940e+01,1.606999999999999318e+00
1.487500000000000000e+01,4.056999999999998607e+00
1.675700000000000145e+01,3.739999999999987779e-01
1.568099999999999916e+01,1.746000000000000441e+00
1.702599999999999980e+01,8.429999999999999716e-01
1.641600000000000037e+01,1.237999999999999545e+00
1.684900000000000020e+01,1.591000000000001080e+00
1.477299999999999969e+01,1.419000000000000483e+00
1.549900000000000055e+01,7.290000000000009805e-01
1.493200000000000038e+01,1.331000000000001293e+00
1.649800000000000111e+01,1.599000000000000199e+00
1.632799999999999940e+01,-2.339999999999982094e-01
1.482300000000000040e+01,1.486999999999998323e+00
1.619300000000000139e+01,1.483999999999998209e+00
1.679599999999999937e+01,3.130000000000023874e-01
1.796999999999999886e+01,8.850000000000015632e-01
1.731299999999999883e+01,1.293000000000002814e+00
1.785399999999999920e+01,1.282000000000000028e+00
1.789199999999999946e+01,1.077000000000001734e+00
1.745700000000000074e+01,1.861000000000000654e+00
1.761799999999999855e+01,1.285000000000000142e+00
1.281799999999999962e+01,1.485000000000001208e+00
1.638800000000000168e+01,1.702999999999999403e+00
1.574799999999999933e+01,1.590999999999999304e+00
1.699599999999999866e+01,1.716000000000001080e+00
1.492800000000000082e+01,1.708999999999999631e+00
1.526399999999999935e+01,1.571999999999999176e+00
1.335999999999999943e+01,1.382000000000001450e+00
1.756500000000000128e+01,1.314999999999997726e+00
1.742399999999999949e+01,6.020000000000003126e-01
1.748400000000000176e+01,1.689999999999997726e+00
1.771199999999999974e+01,1.376000000000001222e+00
1.753900000000000148e+01,1.177999999999997272e+00
1.766900000000000048e+01,-5.609999999999999432e-01
1.506499999999999950e+01,2.142000000000001236e+00
1.583500000000000085e+01,1.169000000000000483e+00
1.752899999999999991e+01,1.435999999999999943e+00
1.631700000000000017e+01,4.170000000000015916e-01
1.451500000000000057e+01,1.560999999999999943e+00
1.730499999999999972e+01,1.214999999999999858e+00
1.721600000000000108e+01,1.404999999999997584e+00
1.501500000000000057e+01,1.387000000000000455e+00
1.694099999999999895e+01,1.128000000000000114e+00
1.518200000000000038e+01,1.857000000000001094e+00
1.386899999999999977e+01,3.774000000000000909e+00
1.447100000000000009e+01,1.911999999999999034e+00
1.401999999999999957e+01,3.336999999999999744e+00
1.470500000000000007e+01,6.899999999999906208e-02
1.618199999999999861e+01,7.750000000000021316e-01
1.660200000000000031e+01,1.629999999999999005e+00
1.611700000000000088e+01,1.519999999999999574e+00
1.576699999999999946e+01,2.762000000000000455e+00
1.745499999999999829e+01,2.060000000000002274e+00
1.529199999999999982e+01,1.718999999999999417e+00
1.683999999999999986e+01,1.743999999999999773e+00
1.531099999999999994e+01,1.717999999999999972e+00
1.597499999999999964e+01,1.779000000000001691e+00
1.769099999999999895e+01,9.120000000000025864e-01
1.441499999999999915e+01,1.366000000000001435e+00
1.543699999999999939e+01,1.247000000000001663e+00
1.733099999999999952e+01,1.864000000000000767e+00
1.566999999999999993e+01,1.331999999999998963e+00
1.653800000000000026e+01,1.283000000000001251e+00
1.356199999999999939e+01,6.920000000000001705e-01
1.490700000000000003e+01,1.810999999999999943e+00
1.299600000000000044e+01,2.680999999999999162e+00
1.639900000000000091e+01,1.288999999999997925e+00
1.338000000000000078e+01,1.237000000000000099e+00
1.686199999999999832e+01,1.538000000000000256e+00
1.386100000000000065e+01,1.933999999999999275e+00
1.507699999999999996e+01,1.174000000000001265e+00
1.385999999999999943e+01,1.519000000000000128e+00
1.649500000000000099e+01,1.163000000000000256e+00
1.750900000000000034e+01,7.530000000000001137e-01
1.613800000000000168e+01,1.540999999999996817e+00
1.692099999999999937e+01,1.039999999999992042e-01
1.105300000000000082e+01,1.625999999999999446e+00
1.443200000000000038e+01,1.593999999999999417e+00
1.700900000000000034e+01,1.006999999999997897e+00
1.208999999999999986e+01,1.374000000000000554e+00
1.341099999999999959e+01,1.474999999999999645e+00
1.787699999999999889e+01,8.460000000000000853e-01
1.617599999999999838e+01,4.000000000000270006e-02
1.461299999999999955e+01,1.513000000000001677e+00
1.744600000000000151e+01,1.189999999999997726e+00
1.754100000000000037e+01,1.341999999999998749e+00
1.739499999999999957e+01,1.199000000000001620e+00
1.555400000000000027e+01,2.153000000000000469e+00
1.412199999999999989e+01,2.639999999999993463e-01
